FundingOrgName,LeadROName,ProjectReference,ProjectCategory,PISurname,PIFirstName,PIOtherNames,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,FundingOrgId,LeadROId,PIId,ProjectId,GTRProjectUrl
STFC,University of Oxford,ST/G000492/1,Research Grant,Ross,Graham,,Theoretical particle physics research.,01/10/2008,30/09/2011,1900750,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,C5D663EF-7C9A-48EB-83ED-C287E560BFED,DA392117-8AF6-47FD-95EC-4C11287EF70E,http://gtr.rcuk.ac.uk:80/project/DA392117-8AF6-47FD-95EC-4C11287EF70E
STFC,University of Glasgow,ST/M000737/1,Research Grant,Soler,Paul,,LHCb Upgrade Capital Bridging Funds 2014-15,01/04/2014,31/03/2015,41000,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,188765CC-0222-4BF0-9553-11F977402992,7833E313-1F50-4678-98CC-5FCEDA6FD454,http://gtr.rcuk.ac.uk:80/project/7833E313-1F50-4678-98CC-5FCEDA6FD454
STFC,Durham University,ST/G000905/1,Research Grant,Khoze,Valentin,V,Institute for Particle Physics Phenomenology,01/10/2008,30/09/2018,15936100,,D7F4F462-0518-4784-908A-D12633C139B3,46B41008-0EB4-4E28-BBFB-E98366999EC5,D3609CA5-406B-460A-B50C-5312AE8A5568,E71B85AD-764E-42C7-9927-178201F13755,http://gtr.rcuk.ac.uk:80/project/E71B85AD-764E-42C7-9927-178201F13755
STFC,University of Bradford,ST/F005687/1,Research Grant,Edwards,Howell,G.M.,Copy of Raman/LIBS,01/04/2008,31/07/2009,106144,,D7F4F462-0518-4784-908A-D12633C139B3,0838B2E1-D5E2-4ACD-AA27-D2B1BFDC124F,2DD3C397-AAD2-46F1-BAEE-7F7C7918FEAE,E81C3BCE-A873-49E9-B81B-18E179F4998F,http://gtr.rcuk.ac.uk:80/project/E81C3BCE-A873-49E9-B81B-18E179F4998F
STFC,University of Birmingham,ST/L000873/1,Fellowship,Lazzeroni,Cristina,,Particle Interactions,01/10/2013,30/09/2016,84170,,D7F4F462-0518-4784-908A-D12633C139B3,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,60AA387B-D25F-4CE4-8C34-159E93828DBA,9D8C94EA-DB55-4466-A93C-1CADB1FB5721,http://gtr.rcuk.ac.uk:80/project/9D8C94EA-DB55-4466-A93C-1CADB1FB5721
STFC,University of Bristol,PP/E001610/1,Research Grant,Worrall,Diana,Mary,Associate Scientist for the XMM-Newton Survey Science Centre,20/09/2007,19/12/2010,7410,,D7F4F462-0518-4784-908A-D12633C139B3,FD94FDDE-5BBC-4E12-911F-0B70DBCFA743,E41245AB-D53C-4237-8C8F-F29500243936,3302EA14-2F47-4853-84BA-16EC5C349184,http://gtr.rcuk.ac.uk:80/project/3302EA14-2F47-4853-84BA-16EC5C349184
STFC,University of Cambridge,ST/G502304/1,Research Grant,Parker,Michael Andrew,,GridPP3,19/07/2008,31/03/2011,41900,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,087A8744-45C7-4BB0-9E7E-71F6252414E6,55FB2401-FF0D-4E62-BA52-1F48417FAD2B,http://gtr.rcuk.ac.uk:80/project/55FB2401-FF0D-4E62-BA52-1F48417FAD2B
STFC,University of Hertfordshire,ST/I000860/1,Research Grant,Drew,Janet,Elizabeth,Support for an observing programme at the University of Hertfordshire,08/11/2010,30/09/2013,66143,,D7F4F462-0518-4784-908A-D12633C139B3,5E589D68-A73C-42BB-892C-BC508C7B60CA,86221191-C584-4E67-8D1E-C2979C947046,DA8E45C2-7DAC-4EB4-835E-20D48AE627F1,http://gtr.rcuk.ac.uk:80/project/DA8E45C2-7DAC-4EB4-835E-20D48AE627F1
STFC,The University of Manchester,PP/D509552/1,Research Grant,Piccirillo,Lucio,,Transfer from Cardiff Rollling Grant (PP/D001048/1),01/11/2006,31/03/2009,110640,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,D01A5C76-8392-4209-B473-2839DD7E5FA9,EB7CEDCB-1F3E-4191-8B72-1E18AFFA71AA,http://gtr.rcuk.ac.uk:80/project/EB7CEDCB-1F3E-4191-8B72-1E18AFFA71AA
STFC,Swansea University,ST/H008829/1,Research Grant,Hands,Simon,,Computing Resources and Software Support for the UKQCD Physics Programme,01/11/2009,31/10/2012,1203990,,D7F4F462-0518-4784-908A-D12633C139B3,AB307619-D4FA-427E-A042-09DBEBA84669,1D15FE17-CAF9-4D90-808F-C014CD240F62,FB54A56F-892B-452F-BCB4-1EC69D65E1DA,http://gtr.rcuk.ac.uk:80/project/FB54A56F-892B-452F-BCB4-1EC69D65E1DA
STFC,University of Edinburgh,ST/M00192X/1,Research Grant,Muheim,Franz,,LHCb Upgrade Bridging Funds Jan-Sept 2014,01/04/2014,31/12/2014,29000,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,AD343ACB-5E0D-4310-94E0-AE0E6E5C0D95,F71C8823-3633-44B8-BBB9-1C38C4E45A7C,http://gtr.rcuk.ac.uk:80/project/F71C8823-3633-44B8-BBB9-1C38C4E45A7C
STFC,University of Birmingham,ST/J005444/1,Research Grant,Hawkes,Christopher,,GridPP networking infrastructure (DRI) - SouthGrid Birmingham Grant,06/03/2012,31/03/2012,112500,,D7F4F462-0518-4784-908A-D12633C139B3,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,64E713E9-0B7D-40B6-9707-86ADF7112AE1,61F2ECAC-9FD1-43E8-AEC9-24D253DBA9A8,http://gtr.rcuk.ac.uk:80/project/61F2ECAC-9FD1-43E8-AEC9-24D253DBA9A8
STFC,University of Leicester,ST/G002223/1,Research Grant,Stallard,Thomas,Stephen,Comparative planetary infrared aurorae,01/10/2009,30/09/2012,319242,,D7F4F462-0518-4784-908A-D12633C139B3,C842A34F-18F7-454D-A259-FED802368496,246DE9DB-0BFD-4239-A4A9-86DA2F448568,51508FA7-F22D-4C12-A3AE-2763C36D9D6D,http://gtr.rcuk.ac.uk:80/project/51508FA7-F22D-4C12-A3AE-2763C36D9D6D
STFC,Imperial College London,ST/I002863/1,Research Grant,Horbury,Timothy,Simon,Solar Orbiter Definition Phase support for the magnetometer,01/06/2010,31/03/2012,417143,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,B6EF1801-9C4A-445A-80FF-3CEA52E708F0,18B226D7-74F2-4C4F-B1C9-2A8765A4EAFC,http://gtr.rcuk.ac.uk:80/project/18B226D7-74F2-4C4F-B1C9-2A8765A4EAFC
STFC,"Queen Mary, University of London",ST/K00557X/1,Research Grant,Berman,David,Simon,The Higgs and Beyond: exploring particle physics today - and in the future.,30/04/2013,29/09/2014,8816,,D7F4F462-0518-4784-908A-D12633C139B3,D5337A10-AC8A-402A-8164-C5F9CC6B0140,CB8A742E-CFCA-4952-B1F5-4BC2AF6E9B84,F3A91806-4A2E-4F23-9321-1F1AE19B2215,http://gtr.rcuk.ac.uk:80/project/F3A91806-4A2E-4F23-9321-1F1AE19B2215
STFC,Aberystwyth University,ST/H00128X/1,Research Grant,Barnes,David,,Marco Polo - Near Earth Object Sample Return. Technology Readiness for Cosmic Vision,01/02/2009,31/03/2010,11092,,D7F4F462-0518-4784-908A-D12633C139B3,E4757A6E-7326-472B-9979-B47D77A65446,2BC5D77E-8C87-4158-85DA-D23D85E311CA,40C6B308-DFF2-4CDD-AF1F-27BDCC509B33,http://gtr.rcuk.ac.uk:80/project/40C6B308-DFF2-4CDD-AF1F-27BDCC509B33
STFC,The University of Manchester,ST/I504916/1,Research Grant,Cullen,David Matthew,,AGATA - The Ultimate Gamma-ray spectrometer,01/04/2010,31/03/2011,49053,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,99C41D61-B990-4324-B666-A7EB9D08E441,B6DE239A-9268-4EC9-895C-1C9573097385,http://gtr.rcuk.ac.uk:80/project/B6DE239A-9268-4EC9-895C-1C9573097385
STFC,University of Birmingham,ST/L003104/1,Research Grant,Watson,Nigel,Keith,LHCb Upgrade: Beyond the Energy Frontier,01/10/2014,31/03/2020,42645,,D7F4F462-0518-4784-908A-D12633C139B3,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,A0EC3BAC-255E-4356-A9F2-9B5948ED5FD7,448630BF-446B-46BE-9DB6-2A4FA5FFFB8B,http://gtr.rcuk.ac.uk:80/project/448630BF-446B-46BE-9DB6-2A4FA5FFFB8B
STFC,"Queen Mary, University of London",ST/G002045/1,Research Grant,Williams,Iwan,Prys,Participation in the CONSERT instrument on Rosetta in order to inform the science team of up-to- date cometary nucleus models.,11/02/2010,31/03/2012,7399,,D7F4F462-0518-4784-908A-D12633C139B3,D5337A10-AC8A-402A-8164-C5F9CC6B0140,02D57364-DC3D-4508-8DC3-3C550EEE12D2,D5D72A13-2286-454D-91AA-2146AA4873E0,http://gtr.rcuk.ac.uk:80/project/D5D72A13-2286-454D-91AA-2146AA4873E0
STFC,"Royal Holloway, University of London",ST/M002705/1,Research Grant,Monroe,Jocelyn,,Hyper-Kamiokande (UK Strategy for Long Baseline Neutrino Oscillation Experiments),01/10/2014,30/09/2017,116619,,D7F4F462-0518-4784-908A-D12633C139B3,7A0397DD-E0C6-4EA3-8031-B841D2503C4D,B275E7C6-14AF-4EB1-8C6E-005BE848520C,D9ABC362-81C8-4D20-A170-2576411D0CE8,http://gtr.rcuk.ac.uk:80/project/D9ABC362-81C8-4D20-A170-2576411D0CE8
STFC,University of Cambridge,ST/M007073/1,Research Grant,Horgan,Ronald,,Resources for DiRAC2 at HPCs,01/04/2014,31/03/2017,309238,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,B259397E-2372-4734-A392-0E990DA9489A,BFE15E67-4A96-49EE-8C0D-2DF41BEDEAC9,http://gtr.rcuk.ac.uk:80/project/BFE15E67-4A96-49EE-8C0D-2DF41BEDEAC9
STFC,University of Oxford,PP/E006779/1,Research Grant,Tseng,Jeffrey,,Research and Development on the Replacement ATLAS Tracker Required for a High Luminosity Upgrade to the LHC,02/04/2007,01/04/2010,245328,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,65148D1A-4A24-4FDB-995F-70080B9EFA37,092E95FB-C736-4566-AD99-2891341512BC,http://gtr.rcuk.ac.uk:80/project/092E95FB-C736-4566-AD99-2891341512BC
STFC,University of Leicester,PP/D002117/1,Research Grant,Bunce,Emma,J,Comparative planetary X-ray emissions,01/01/2007,31/12/2009,168647,,D7F4F462-0518-4784-908A-D12633C139B3,C842A34F-18F7-454D-A259-FED802368496,4168B099-04FB-4FB4-80ED-0278DF939E85,7B3DFE49-DCDB-4185-9BDD-2723937117D4,http://gtr.rcuk.ac.uk:80/project/7B3DFE49-DCDB-4185-9BDD-2723937117D4
STFC,University of Cambridge,ST/G502663/1,Research Grant,Rosin,Mark,,Science at music festivals (Guerilla Science Camp),30/01/2009,29/11/2009,14660,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,B87E7240-2A1D-4EE4-B451-59A85CF3495F,A0B4D241-A552-4AB9-8089-2769635E6B09,http://gtr.rcuk.ac.uk:80/project/A0B4D241-A552-4AB9-8089-2769635E6B09
STFC,University of Cambridge,ST/K003674/1,Research Grant,Efstathiou,George,,Planck UKSA Extension,01/10/2012,31/03/2015,1559500,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,90176AB0-D747-401F-81AF-0F155A4190B1,E44E6930-E622-4F6B-A485-218C9C318567,http://gtr.rcuk.ac.uk:80/project/E44E6930-E622-4F6B-A485-218C9C318567
STFC,The University of Manchester,ST/I003347/1,Research Grant,Owen,Hywel,,Compact Neutron Source for Medical Isotope Production,01/11/2011,31/03/2013,18160,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,7A3F49E2-6B86-46C6-9B92-05840235442A,E5260ABF-EA4C-4E51-9D30-267ED40B64DA,http://gtr.rcuk.ac.uk:80/project/E5260ABF-EA4C-4E51-9D30-267ED40B64DA
STFC,University of Edinburgh,PP/D001021/1,Research Grant,Dunlop,James,,Extragalactic Astronomy and Cosmology at Edinburgh,01/04/2006,31/03/2009,1532630,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,593FAA60-CC78-46C0-93AD-25940C71EA3E,F439E0E7-E0F7-4015-8973-256508CC2EF2,http://gtr.rcuk.ac.uk:80/project/F439E0E7-E0F7-4015-8973-256508CC2EF2
STFC,University College London,ST/J000191/1,Research Grant,Cropper,Mark,Scott,Euclid Phase-A additional programme - increasing the impact for UK Science and Industry,01/01/2011,31/03/2011,150012,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,4CAF2535-5CD7-40A1-ABD4-8F7769B393B6,9AD3DE57-DCCC-413E-9688-44A36239EA11,http://gtr.rcuk.ac.uk:80/project/9AD3DE57-DCCC-413E-9688-44A36239EA11
STFC,Queen's University of Belfast,ST/K000667/1,Research Grant,Keenan,Francis,Paul,Bridging support for ROSA operations facility in the UK,01/08/2012,31/03/2014,50998,,D7F4F462-0518-4784-908A-D12633C139B3,6DF12A24-BEFF-40FA-9A8E-D79B6BFDF346,55205963-398D-4FC0-8DD9-9DBB4CF1260A,F71BBA8F-BEF1-4612-904A-3B478A66BBC9,http://gtr.rcuk.ac.uk:80/project/F71BBA8F-BEF1-4612-904A-3B478A66BBC9
STFC,NERC Centre for Ecology and Hydrology,ST/L001802/1,Research Grant,Thompson,Jill,,A Differential Absorption Lidar for Measurement of Greenhouse Gases,01/12/2013,31/12/2015,11933,,D7F4F462-0518-4784-908A-D12633C139B3,4FC881BE-799E-459C-A287-2A68170426DA,AE758589-1F2F-4B64-9A8A-CA577CCA234E,2BFC9AD0-C612-47E6-AAC4-467848B97BA7,http://gtr.rcuk.ac.uk:80/project/2BFC9AD0-C612-47E6-AAC4-467848B97BA7
STFC,University of Portsmouth,ST/N000293/1,Research Grant,Markovic,Katarina,,Entropy: Live Astronomy Documentary Meets an Electronic Music Performance,01/04/2015,31/03/2016,20000,,D7F4F462-0518-4784-908A-D12633C139B3,955C55E8-783E-4842-BB2C-2D275A3CAF82,4E75A29B-43B5-4B29-9A29-01C0154D339B,645F619B-C317-4F00-B4E1-3D5863014DD0,http://gtr.rcuk.ac.uk:80/project/645F619B-C317-4F00-B4E1-3D5863014DD0
STFC,Systems Engineering and Assessment Ltd,ST/L005328/1,Research Grant,Welham,Victoria,,MARSBalloon National Pilot,03/02/2014,02/11/2014,9954,,D7F4F462-0518-4784-908A-D12633C139B3,731D909E-DD48-41F0-B804-E9FB798F87FD,ADB339F9-3551-4C7C-BBAF-F2A3FA2B3DBB,2AB6DE14-AE90-4870-BCA1-5B708F56A44D,http://gtr.rcuk.ac.uk:80/project/2AB6DE14-AE90-4870-BCA1-5B708F56A44D
STFC,University College London,ST/I002170/1,Research Grant,Coates,Andrew,John,EJSM - L Class Mission Extension to Assessment Phase,01/04/2010,31/03/2011,75220,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,7BBA7EFB-6519-45EE-8FA2-FCF1519FF9E1,F16D3715-44BE-48F8-8E9A-475DD3D3FAB9,http://gtr.rcuk.ac.uk:80/project/F16D3715-44BE-48F8-8E9A-475DD3D3FAB9
STFC,Durham University,ST/H005234/1,Fellowship,Swinbank,Anthony,Mark,"The Spatially Resolved Kinematics, Star-Formation and Chemical Adundances of High-Redshift Galaxies",01/10/2010,30/09/2015,449884,,D7F4F462-0518-4784-908A-D12633C139B3,46B41008-0EB4-4E28-BBFB-E98366999EC5,489A45F7-E530-4F58-8246-DADD9D6DDD54,BAB6D15F-6050-4585-A004-4DE384F1C2B2,http://gtr.rcuk.ac.uk:80/project/BAB6D15F-6050-4585-A004-4DE384F1C2B2
STFC,The University of Manchester,ST/F00222X/1,Research Grant,Schonbachler,Maria,,Coupled Calibration and Application of the Extinct 107Pd-107Ag and 205Pb-205Tl Decay Systems,01/07/2008,31/03/2009,212105,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,753442C9-2A2B-41A2-AF6F-3AC00989A80B,5BBB92F1-C937-4BC4-A11D-47555759C599,http://gtr.rcuk.ac.uk:80/project/5BBB92F1-C937-4BC4-A11D-47555759C599
STFC,University of Cambridge,ST/F005245/1,Research Grant,Efstathiou,George,,"CPAC, Cambridge Planck Analysis Centre",01/06/2007,31/05/2009,949881,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,90176AB0-D747-401F-81AF-0F155A4190B1,185499B3-42A7-4134-BD1C-53558F795AC1,http://gtr.rcuk.ac.uk:80/project/185499B3-42A7-4134-BD1C-53558F795AC1
STFC,University of Oxford,PP/E000533/1,Research Grant,Davies,Roger,L,KMOS WP9 Building the KMOS Spectrographs (Revised),01/10/2005,30/09/2011,1628890,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,231F4ECF-BC25-4539-9665-2F30CC9754E5,D0540296-6D11-4BC5-89A9-46AB8DEE04B0,http://gtr.rcuk.ac.uk:80/project/D0540296-6D11-4BC5-89A9-46AB8DEE04B0
STFC,Cardiff University,PP/F001096/1,Research Grant,Sathyaprakash,Bangalore,,Gravitational Wave Astronomy: A New Window onto the Universe,01/10/2007,30/09/2010,2190250,,D7F4F462-0518-4784-908A-D12633C139B3,9C10D78F-6430-4CA7-9528-B96B0762A4C6,2907668F-47C8-4307-A8BA-CC69EBDE6E66,7E542398-00D3-48FC-BF7B-4498EAA3B285,http://gtr.rcuk.ac.uk:80/project/7E542398-00D3-48FC-BF7B-4498EAA3B285
STFC,University of Southampton,PP/C505791/1,Fellowship,Andersson,Nils,,Gravitational waves from neutron stars,08/12/2005,07/10/2009,118692,,D7F4F462-0518-4784-908A-D12633C139B3,30A429E3-83B7-4E41-99C0-14A144F07DFE,DD274D60-8C11-4C5D-905B-E2B89D671F0A,84BD3511-CDCB-4AAD-B7D8-59935BB2F2EE,http://gtr.rcuk.ac.uk:80/project/84BD3511-CDCB-4AAD-B7D8-59935BB2F2EE
STFC,Durham University,ST/J002240/1,Research Grant,Done,Chris,,LOFT Assessment phase,01/10/2011,31/12/2012,1600,,D7F4F462-0518-4784-908A-D12633C139B3,46B41008-0EB4-4E28-BBFB-E98366999EC5,FBB83456-8416-4045-BB80-23177D3D813C,EF3DEBEF-7D2D-465E-88ED-7373B2E547C8,http://gtr.rcuk.ac.uk:80/project/EF3DEBEF-7D2D-465E-88ED-7373B2E547C8
STFC,University of York,ST/L005727/1,Research Grant,Wadsworth,Robert,,Nuclear Physics Consolidated Grant,01/08/2014,30/09/2018,1447000,,D7F4F462-0518-4784-908A-D12633C139B3,4C8B6E93-01E5-4C35-B017-762AA513CEC9,765A93EE-DB79-4DF3-A57B-DBCDCEE1BEB6,2907E914-F89F-49D4-9287-75A1CF9FB708,http://gtr.rcuk.ac.uk:80/project/2907E914-F89F-49D4-9287-75A1CF9FB708
STFC,Cardiff University,ST/H000453/1,Research Grant,Hargrave,Peter,,The UK Herschel Outreach Programme,26/08/2009,25/02/2012,85000,,D7F4F462-0518-4784-908A-D12633C139B3,9C10D78F-6430-4CA7-9528-B96B0762A4C6,16E2E208-281C-4979-9CA8-4C8E30182206,22645ECE-B32A-41BB-ADF0-60E968BAE13B,http://gtr.rcuk.ac.uk:80/project/22645ECE-B32A-41BB-ADF0-60E968BAE13B
STFC,Cardiff University,PP/E000223/1,Research Grant,Eales,Stephen,,The Square Kilometre Array Design Study,01/10/2006,31/03/2010,173574,,D7F4F462-0518-4784-908A-D12633C139B3,9C10D78F-6430-4CA7-9528-B96B0762A4C6,ED9A85EA-AD7F-4F84-9E96-F2FD63E86855,234DBEDC-1E65-4496-ACFC-615AD84B569A,http://gtr.rcuk.ac.uk:80/project/234DBEDC-1E65-4496-ACFC-615AD84B569A
STFC,Imperial College London,ST/H000992/1,Research Grant,Nash,Jordan,,The study of elementary particles and their interactions,01/10/2009,31/03/2011,2433380,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,9520D97A-0280-439F-862F-125AC67F6579,D6C93BFD-0038-46AD-9D20-57AEACE79640,http://gtr.rcuk.ac.uk:80/project/D6C93BFD-0038-46AD-9D20-57AEACE79640
STFC,University of Portsmouth,ST/L005573/1,Research Grant,Nichol,Robert,,Cosmological Pertubations: Very Early Universe,01/11/2013,31/03/2015,206812,,D7F4F462-0518-4784-908A-D12633C139B3,955C55E8-783E-4842-BB2C-2D275A3CAF82,A5B94C8A-CA77-446F-9FFC-A4155C66E314,FB609423-FEB0-4A11-B1A9-5E5690F6F057,http://gtr.rcuk.ac.uk:80/project/FB609423-FEB0-4A11-B1A9-5E5690F6F057
STFC,Armagh Observatory,ST/F001843/1,Research Grant,Doyle,John Gerard,,The contribution of plasma jets and sporadic radiative events to the coronal heating puzzle,06/10/2008,05/01/2012,407437,,D7F4F462-0518-4784-908A-D12633C139B3,38EACFA9-7432-4070-9293-CC1A0C928E08,EC4B8851-2A2C-43C1-A448-6458C679216F,944B7732-1540-4EEC-A391-5CB8C78F0098,http://gtr.rcuk.ac.uk:80/project/944B7732-1540-4EEC-A391-5CB8C78F0098
STFC,Cardiff University,ST/G502004/1,Research Grant,Roche,Paul,,Facilitating Astronomy Communication and Education in the UK (FACE UK),01/07/2008,30/06/2009,3600,,D7F4F462-0518-4784-908A-D12633C139B3,9C10D78F-6430-4CA7-9528-B96B0762A4C6,00DE7880-BA72-44FB-8AAF-B668B45144A8,61AEE8B5-8DB3-43E8-8D1A-5D6683C7AF8E,http://gtr.rcuk.ac.uk:80/project/61AEE8B5-8DB3-43E8-8D1A-5D6683C7AF8E
STFC,University of Leicester,PP/E001645/2,Research Grant,Hinton,James,Anthony,Extreme Environment Astrophysics with H.E.S.S. Phase I 2007-2010,01/01/2010,28/02/2011,7715,,D7F4F462-0518-4784-908A-D12633C139B3,C842A34F-18F7-454D-A259-FED802368496,EB0BA065-5A8F-47C1-B355-C4E630047B8D,801D18B1-BB26-4829-A2F0-579C101A982C,http://gtr.rcuk.ac.uk:80/project/801D18B1-BB26-4829-A2F0-579C101A982C
STFC,University of Reading,ST/J000574/1,Fellowship,Hodson,Mark,Edward,Shining light on the environment,01/10/2011,31/08/2012,67049,,D7F4F462-0518-4784-908A-D12633C139B3,E89C3602-0FB4-4044-A918-58966B8A10B2,8B859AF5-6389-4F8D-A8EB-A461080ED4D1,875AA733-7CF9-4442-A0CD-71835A9537BF,http://gtr.rcuk.ac.uk:80/project/875AA733-7CF9-4442-A0CD-71835A9537BF
STFC,University of Liverpool,EP/C543157/1,Fellowship,Joss,David,Thomas,The physics of proton excess in nuclear structure,01/10/2005,30/09/2010,215639,,D7F4F462-0518-4784-908A-D12633C139B3,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,5D9F16BE-3C66-41D7-A8BF-351177FC771A,2B80B65D-9DEC-4AF7-851C-7E9465BDC587,http://gtr.rcuk.ac.uk:80/project/2B80B65D-9DEC-4AF7-851C-7E9465BDC587
STFC,University College London,ST/K000977/1,Research Grant,Smith,A,,MSSL Consolidated Grant 2013-16,01/04/2013,31/03/2017,2145070,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,9D4629B4-BC95-486B-8BA2-125793E99E63,16648A5A-788C-4E66-81AE-8174947D9BD9,http://gtr.rcuk.ac.uk:80/project/16648A5A-788C-4E66-81AE-8174947D9BD9
STFC,Liverpool John Moores University,PP/E003303/1,Research Grant,Bode,MF,,Liverpool Telescope Operational Phase,01/07/2006,31/07/2009,1791360,,D7F4F462-0518-4784-908A-D12633C139B3,772A1E12-7175-46C0-B665-CE27930D15A8,245234DE-706D-4837-88A6-16ADAE4F7D64,64801D71-A14E-4C07-9B2F-6FFBAFD47C4E,http://gtr.rcuk.ac.uk:80/project/64801D71-A14E-4C07-9B2F-6FFBAFD47C4E
STFC,Imperial College London,ST/H001735/1,Research Grant,Long,Kenneth,,MICE-UK &amp; UKNF Programmes,01/04/2008,31/03/2014,1056340,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,65527DF2-B285-49B3-BFE1-79E8B93F2457,CB5ED87D-D2D5-4F76-AF94-7B78F1B3BD75,http://gtr.rcuk.ac.uk:80/project/CB5ED87D-D2D5-4F76-AF94-7B78F1B3BD75
STFC,The University of Manchester,ST/G002592/1,Research Grant,Battye,Richard,Antony,From Planck to Planets: Probing the Structure of the Universe,01/04/2009,31/03/2012,1937140,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,6A98F965-2651-4F16-B3D2-F3E1ED0019A1,DB877791-FC5A-4D0A-9488-76C39160AFEC,http://gtr.rcuk.ac.uk:80/project/DB877791-FC5A-4D0A-9488-76C39160AFEC
STFC,"Queen Mary, University of London",PP/D002265/1,Research Grant,Nelson,Richard,Paul,Planetary Formation and Ring-Satellite Interactions,01/10/2006,30/09/2009,198543,,D7F4F462-0518-4784-908A-D12633C139B3,D5337A10-AC8A-402A-8164-C5F9CC6B0140,C0FBC2D4-ACD0-42FB-9907-044E58E81E94,6C4DD27F-E1EB-4815-9261-78E06DF785EC,http://gtr.rcuk.ac.uk:80/project/6C4DD27F-E1EB-4815-9261-78E06DF785EC
STFC,University of Edinburgh,ST/K006436/1,Research Grant,Murphy,Alexander,,UK INVOLVEMENT IN DIRECT DARK MATTER SEARCHES,01/01/2013,31/03/2015,81761,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,BAD19D7E-1019-439C-8F23-FE24503D5B27,49604767-37CB-4173-B3B5-6DEF9350CEB0,http://gtr.rcuk.ac.uk:80/project/49604767-37CB-4173-B3B5-6DEF9350CEB0
STFC,University of Birmingham,ST/L001047/1,Research Grant,Freise,Andreas,,Einstein Telescope R&amp;D,01/04/2013,31/03/2016,42764,,D7F4F462-0518-4784-908A-D12633C139B3,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,72E6B528-FF29-4BEE-8063-88F381B0093F,03FEA0EF-0D81-4F63-8463-5DBFDC4F3B35,http://gtr.rcuk.ac.uk:80/project/03FEA0EF-0D81-4F63-8463-5DBFDC4F3B35
STFC,University of Glasgow,ST/L000806/1,Research Grant,Martin,Iain,William,ET R&amp;D,01/04/2013,31/03/2016,38031,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,85A1BEB2-9325-42F5-B9C4-7D68D7248220,051AA46F-9D66-4A53-99F4-5EB44942C4B0,http://gtr.rcuk.ac.uk:80/project/051AA46F-9D66-4A53-99F4-5EB44942C4B0
